user_id,total_spend,active_days,avg_order_value
60536675.2873170774,129.0,3,43.0
5050331.6599537444,129.0,1,129.0
34001109.5893008660,129.0,1,129.0
77029853.6267227104,129.0,1,129.0
11394862.3475151142,129.0,1,129.0
52477754.7563467825,128.0,1,128.0
3562946.9800700991,128.0,1,128.0
2013582.5721733859,128.0,1,128.0
57488087.0786303417,128.0,1,128.0
1052482.1904194731,128.0,1,128.0
7687394.8608023492,128.0,2,64.0
34302730.6446909649,128.0,1,128.0
46727904.9693724828,128.0,1,128.0
25845532.1613251814,128.0,1,128.0
5216629.5530468973,128.0,1,128.0
84275494.2228487521,128.0,1,128.0
7337320.6099359731,128.0,1,128.0
11064650.6068648711,128.0,1,128.0
61389953.5535318141,128.0,1,128.0
8206027.9597648346,127.0,1,127.0
3048029.9624473822,127.0,1,127.0
75946438.5225154555,127.0,1,127.0
59487571.9263599382,127.0,2,63.5
8435794.6872177111,127.0,2,63.5
46883960.6190957761,127.0,1,127.0
97619147.3055572166,126.0,2,63.0
7970363.0321929359,126.0,1,126.0
10828522.4098051399,126.0,1,126.0
3292684.9252653864,126.0,1,126.0
59373032.3991187304,126.0,1,126.0
84804701.0609767420,126.0,1,126.0
3158904.4798196476,126.0,1,126.0
3285600.5439399395,125.0,1,125.0
34251015.3672526882,125.0,1,125.0
20126758.6853719024,125.0,1,125.0
44468077.6188155771,125.0,1,125.0
74980629.0277968957,124.0,1,124.0
48713927.3135258219,124.0,1,124.0
83961186.4892260627,124.0,3,41.333333333333336
5706715.6852183826,124.0,2,62.0
7231269.9049300807,124.0,2,62.0
6670122091.4622753239,124.0,2,62.0
85265536.4138277437,124.0,1,124.0
55800996.4365989462,124.0,1,124.0
7387564.3877787270,124.0,2,62.0
29135809.8049828412,124.0,1,124.0
39840608.0620243295,123.0,1,123.0
6283343.2195449706,123.0,1,123.0
6959572.6784709792,123.0,1,123.0
24561891.8214764170,123.0,1,123.0
7560154.8773295578,122.0,1,122.0
16639018.6975919705,122.0,1,122.0
50264907.6315911120,122.0,3,40.666666666666664
3277099.1544751335,122.0,1,122.0
15197708.0307731265,122.0,1,122.0
85169862.5219568589,122.0,1,122.0
70663679.7784057941,122.0,1,122.0
25657754.5389902004,122.0,1,122.0
4314741588.8945045155,122.0,1,122.0
88461236.7556243582,122.0,1,122.0
4113793.0930728956,122.0,1,122.0
40346918.5536032263,121.0,2,60.5
67555647.7819115338,121.0,1,121.0
76769290.7382777741,120.0,1,120.0
27849359.1629027567,120.0,1,120.0
22973713.0783608415,120.0,1,120.0
80975437.6451700615,120.0,1,120.0
81324083.4482184297,120.0,1,120.0
77358157.4999153196,120.0,1,120.0
4895144.7355741616,120.0,1,120.0
7991866.1378276681,120.0,1,120.0
52443149.1275754542,120.0,1,120.0
8214299.2030521634,120.0,1,120.0
7905299837.6949942550,120.0,1,120.0
8670634.2015391312,120.0,1,120.0
53675399.0091092182,120.0,1,120.0
46146978.5100846398,120.0,1,120.0
22758259.7142181160,119.0,1,119.0
4064709.6809185036,119.0,1,119.0
2583761.2257677610,119.0,1,119.0
6159964.0799849753,119.0,1,119.0
7798879.3207627147,119.0,1,119.0
4202240.1647915108,119.0,1,119.0
65605548.5393118078,119.0,1,119.0
43627350.3807676886,118.0,1,118.0
6098526.5113266309,118.0,1,118.0
8322894.0493055351,118.0,1,118.0
1542029.2179112950,118.0,1,118.0
3970244.0843404011,118.0,1,118.0
8156121.2108613531,118.0,1,118.0
6315084.4680304987,118.0,2,59.0
37320008.3341117417,118.0,1,118.0
45237746.5667441680,118.0,2,59.0
38310647.6108465759,118.0,1,118.0
1881053.8413916911,118.0,1,118.0
8254867.3099797240,118.0,1,118.0
63582954.2006378969,117.0,1,117.0
14670836.5443476050,117.0,2,58.5
1832855.2035957845,117.0,1,117.0
5762277.1115500664,117.0,1,117.0
8273908566.5473390997,117.0,1,117.0
46104581.7287269838,117.0,2,58.5
58977276.9949987633,117.0,1,117.0
61103004.4108922855,117.0,1,117.0
3511087.0079764455,116.0,1,116.0
55484597.5078975459,116.0,1,116.0
88765980.1821355206,116.0,1,116.0
5060718.9596565990,116.0,1,116.0
26869413.1979446467,116.0,1,116.0
37295810.5629224960,116.0,1,116.0
2989708.3724659137,116.0,1,116.0
2241964.8178177438,116.0,1,116.0
4571300.1430687449,116.0,2,58.0
70978143.1630428206,116.0,1,116.0
6472499.9883959963,116.0,1,116.0
3086397.9583021338,115.0,2,57.5
12509391.0991562676,115.0,1,115.0
12344534.0893063989,115.0,1,115.0
90544735.0149811314,115.0,2,57.5
7639123.9923154617,115.0,1,115.0
4103364.9302246103,115.0,1,115.0
4802635.2461442794,114.0,1,114.0
3962172.0133482614,114.0,1,114.0
60299874.7541071764,114.0,1,114.0
29640692.9507522627,114.0,1,114.0
9116326.9159124025,114.0,2,57.0
40858438.6822938539,114.0,1,114.0
29066864.4014292306,114.0,2,57.0
3385850.7952852405,114.0,1,114.0
29707188.6359473780,114.0,2,57.0
42675324.3658621899,114.0,1,114.0
8822912.1286128560,114.0,1,114.0
71260187.7819880287,113.0,1,113.0
88556371.7879566968,113.0,1,113.0
2669656.5276416328,113.0,2,56.5
3232772.8900017776,113.0,1,113.0
31298789.9980288359,113.0,1,113.0
1647443.2667828920,113.0,1,113.0
8245686.1133438238,113.0,2,56.5
74848554.8030271897,113.0,1,113.0
7307316.0360352296,112.0,1,112.0
3958686.6087309428,112.0,1,112.0
2884152188.9848456767,112.0,2,56.0
10731965.6220509788,112.0,1,112.0
7580278.4231956908,112.0,1,112.0
81093232.4306802216,112.0,1,112.0
4651234.6787037490,112.0,3,37.333333333333336
82400392.9908324838,112.0,1,112.0
35315894.9355065326,112.0,1,112.0
56116181.3729633377,112.0,1,112.0
9142790.6469687387,112.0,2,56.0
74723909.7241078259,112.0,1,112.0
23571881.8331615126,112.0,1,112.0
6354182.0340556014,112.0,2,56.0
61380061.8801193763,112.0,1,112.0
5502422.3790987476,112.0,1,112.0
68350783.9251558329,112.0,1,112.0
52073744.5585474753,111.0,1,111.0
67425241.5630895543,111.0,1,111.0
5501418.9433200969,111.0,1,111.0
77052125.0799530822,111.0,2,55.5
6095713.4538626752,111.0,1,111.0
2003912.9760669661,111.0,1,111.0
8363038.7011749668,111.0,1,111.0
26772644.3702713592,111.0,1,111.0
1667033.4137815739,111.0,1,111.0
79083189.5507574462,111.0,2,55.5
5857016.5621861575,111.0,1,111.0
2456393477.5274765122,111.0,1,111.0
40303235.2410831956,111.0,1,111.0
80398780.9551070781,110.0,1,110.0
3517925.3227970426,110.0,1,110.0
8974847.1466317161,110.0,2,55.0
79214612.7407451783,110.0,1,110.0
11100960.2667996478,110.0,2,55.0
88818213.3581061218,110.0,1,110.0
18724686.8012593017,110.0,1,110.0
39520514.9339206269,110.0,1,110.0
12024949.0365738562,110.0,1,110.0
73347340.2924582017,110.0,1,110.0
19051578.9987004732,110.0,1,110.0
9191614969.9586626915,110.0,1,110.0
7200456.5207277827,110.0,1,110.0
46637206.8022807630,110.0,1,110.0
73424628.5901378284,110.0,1,110.0
1405049.6223660087,110.0,1,110.0
59566070.4632667722,110.0,1,110.0
1775013.3896127263,110.0,1,110.0
3195540.9332420628,110.0,1,110.0
2449114.2763043847,110.0,1,110.0
24524364.1326643374,109.0,2,54.5
70273900.3717271442,109.0,1,109.0
7890615.0225530592,109.0,1,109.0
5027137.8356570660,109.0,1,109.0
5910494.8390942821,109.0,1,109.0
76814224.5351128373,109.0,1,109.0
4318527027.1396086358,109.0,1,109.0
4108803108.5870431970,109.0,2,54.5
3233712.0355007382,109.0,1,109.0
57237375.7708340805,109.0,1,109.0
18161607.9002799024,109.0,2,54.5
7350209690.8160509403,109.0,1,109.0
3921417.7949867132,108.0,1,108.0
5604587.3755072537,108.0,1,108.0
55610405.6968910754,108.0,1,108.0
83509896.1101407720,108.0,1,108.0
37587826.1974136781,108.0,1,108.0
9030851.6893086314,108.0,2,54.0
3388152.7416415006,108.0,2,54.0
5173366.0437512460,108.0,1,108.0
47705051.4543207032,108.0,2,54.0
1162127.7258009994,108.0,1,108.0
60425733.9344537014,108.0,1,108.0
43139770.9421518497,108.0,1,108.0
12485307.5806877734,108.0,2,54.0
63336637.2279943127,108.0,1,108.0
21188888.1287984736,108.0,1,108.0
31060017.1204528024,107.0,1,107.0
7340885.1733336620,107.0,1,107.0
39124975.6115059812,107.0,1,107.0
50169177.1164239240,107.0,1,107.0
3194418462.2485419407,107.0,1,107.0
2582271.7133359448,106.0,1,106.0
57499982.4479614398,106.0,1,106.0
44364780.4705811992,106.0,1,106.0
6474740.9832985685,106.0,1,106.0
10489971.5323131165,106.0,1,106.0
7528571.7813360805,106.0,1,106.0
9584008.2004173620,106.0,1,106.0
6060121.4543960744,106.0,1,106.0
19419805.4591946938,106.0,1,106.0
55570200.4023713914,106.0,1,106.0
77713003.6357610057,105.0,1,105.0
88637248.0603138171,105.0,1,105.0
1056498.5939985013,105.0,2,52.5
27815556.2090097227,105.0,1,105.0
6924972.3117240095,105.0,1,105.0
2546049.6626963713,105.0,1,105.0
9222870.9095775010,105.0,1,105.0
34044207.6843308841,104.0,1,104.0
7581292.6376201300,104.0,1,104.0
18564648.4162352916,104.0,1,104.0
8700955.1584521806,104.0,1,104.0
85787365.3279428435,104.0,1,104.0
3589790.3119302179,104.0,1,104.0
57062019.1930840950,104.0,1,104.0
8586642.3694137955,104.0,1,104.0
84089063.5523557782,104.0,1,104.0
55859279.1828704348,104.0,1,104.0
87658194.9871546984,104.0,1,104.0
46622969.7099107810,104.0,3,34.666666666666664
3952536.1153406582,104.0,1,104.0
1282829.2912367074,104.0,1,104.0
1606543.9019935467,104.0,1,104.0
33022310.8291424414,104.0,1,104.0
9052157.9901549579,103.0,1,103.0
5054327.7063932812,103.0,1,103.0
71187662.8657925212,103.0,1,103.0
8391087.6580778035,103.0,1,103.0
9234069.4874293038,103.0,1,103.0
2298657.2118304279,103.0,1,103.0
2558174.5910644189,103.0,1,103.0
66436096.0118950287,103.0,1,103.0
57966618.4492876538,103.0,2,51.5
8014383.6761870521,103.0,1,103.0
46220931.9485309955,103.0,1,103.0
4546674.9168389614,103.0,1,103.0
4181862.5710073931,102.0,3,34.0
6382777.8321129293,102.0,1,102.0
4594297.6618190263,102.0,1,102.0
3370196.0460875623,102.0,1,102.0
40812828.6666611837,102.0,1,102.0
2380209.7776903294,102.0,1,102.0
4366554.6078100134,102.0,1,102.0
7172054.6394028971,102.0,1,102.0
28284205.9810024272,102.0,1,102.0
1219636.7573278529,102.0,2,51.0
2752308970.0692194532,102.0,1,102.0
3006717593.4039698577,101.0,1,101.0
5049679269.2877748576,101.0,1,101.0
1706011.8461395358,101.0,2,50.5
29035347.8015724334,101.0,1,101.0
77005687.4514013148,101.0,1,101.0
4511811.3990598489,101.0,1,101.0
7011382.8362674713,101.0,1,101.0
3632663.7723787409,101.0,1,101.0
5921104.7767059415,101.0,1,101.0
4729706.4715372333,101.0,1,101.0
37409739.2479799624,100.0,1,100.0
4225728.0151759118,100.0,1,100.0
55689084.7063063065,100.0,1,100.0
45440207.6630333190,100.0,1,100.0
83157887.0994542092,100.0,1,100.0
4789616.5651606218,100.0,1,100.0
78088542.4349978114,100.0,1,100.0
8824479.1230645788,100.0,1,100.0
4020386.8419933704,100.0,1,100.0
5736532689.1280896266,100.0,1,100.0
4006408.4191828877,100.0,1,100.0
7774428.3017818390,100.0,1,100.0
65301301.6829526920,100.0,1,100.0
8292508.2728920265,100.0,1,100.0
1908131629.6568085434,100.0,1,100.0
1463210.0055216168,100.0,1,100.0
35711520.4643729521,100.0,1,100.0
8397059.8634946591,100.0,1,100.0
5051981.5649537648,100.0,1,100.0
32112446.4717494797,100.0,1,100.0
43204139.2810719032,99.0,1,99.0
2072888.9498118021,99.0,1,99.0
6853761656.0131222850,99.0,1,99.0
50640660.9007425824,99.0,1,99.0
2414029.4775008968,99.0,1,99.0
63078466.0698615067,99.0,1,99.0
34709963.4596640590,99.0,1,99.0
6952489.3805781228,99.0,1,99.0
10941030.2175902271,99.0,1,99.0
69692269.6324291600,99.0,1,99.0
30352177.4590717994,99.0,1,99.0
80295776.0612534423,99.0,1,99.0
54227281.3443007793,99.0,1,99.0
23329127.3308417947,99.0,1,99.0
9316296.6895701928,99.0,1,99.0
1326058.1494076845,99.0,1,99.0
20642408.1006700881,99.0,1,99.0
1852882.2812416843,99.0,1,99.0
6574805.3436225086,99.0,1,99.0
76261339.4275213567,99.0,1,99.0
6149654.3757607604,99.0,1,99.0
4947085.9387818903,99.0,1,99.0
6365977.5020097024,98.0,1,98.0
29836460.5039155988,98.0,1,98.0
77589527.0276705370,98.0,1,98.0
52862856.2554999204,98.0,1,98.0
4312288.1910940997,98.0,1,98.0
63119766.2282574718,98.0,1,98.0
1587754.2157731656,98.0,1,98.0
7468279.0238776028,98.0,2,49.0
67504810.2599834553,98.0,2,49.0
15492110.1286918774,98.0,2,49.0
7531952.8659763808,98.0,1,98.0
28171746.6331452217,98.0,1,98.0
34976491.2114125776,98.0,1,98.0
7028601.6018983018,98.0,1,98.0
3612440628.1896153694,98.0,1,98.0
6494158.4167700899,98.0,1,98.0
9397545.7933031135,98.0,1,98.0
1396456.6482506733,98.0,1,98.0
2065226.2712631797,98.0,1,98.0
18766586.3704506512,98.0,1,98.0
24051998.6799144387,98.0,1,98.0
64707869.9107693145,98.0,1,98.0
9202289.9931006292,98.0,1,98.0
82769036.0910249611,98.0,1,98.0
4911454.7177220024,98.0,1,98.0
18826010.1177085691,97.0,1,97.0
23966515.1259247965,97.0,1,97.0
28108956.4390354387,97.0,2,48.5
28884221.1994535006,97.0,1,97.0
69531375.3245954092,97.0,1,97.0
68948805.5649073366,97.0,1,97.0
61281438.1815337540,97.0,1,97.0
3092987668.5257302601,97.0,2,48.5
6961838.2919122157,97.0,1,97.0
7327276.4790066181,97.0,1,97.0
7461331.4499994836,97.0,2,48.5
80052422.3313734927,97.0,1,97.0
41521598.5143422341,97.0,1,97.0
78395480.3447267915,97.0,1,97.0
35563232.0919900786,97.0,2,48.5
1720059.7980376290,96.0,1,96.0
5002787.9583537280,96.0,2,48.0
1964254355.8801701025,96.0,1,96.0
79677269.4180879894,96.0,1,96.0
1902955797.7515388048,96.0,1,96.0
66762101.4386648630,96.0,1,96.0
80381756.0295134079,96.0,1,96.0
2683899.4810834084,96.0,1,96.0
91266894.2688451102,96.0,1,96.0
8857856483.8004073762,96.0,1,96.0
76881246.6635124338,96.0,1,96.0
7179770.4251022266,96.0,1,96.0
63900282.3363580230,96.0,1,96.0
5788753.6504747065,96.0,1,96.0
27934793.9232963542,96.0,1,96.0
80536550.4410904175,96.0,1,96.0
1477673.1682973285,96.0,1,96.0
38990438.1040760285,96.0,1,96.0
65224534.5204315996,96.0,1,96.0
8105555.2376937141,96.0,1,96.0
6035403.0151268164,96.0,1,96.0
78106766.0535705085,96.0,1,96.0
6775372.4463471076,96.0,2,48.0
66744288.9282795542,96.0,1,96.0
23412424.1031242780,96.0,1,96.0
53311820.2795082545,96.0,1,96.0
2922359.8678257138,96.0,1,96.0
3442489.8686924691,96.0,1,96.0
9202387.7945688007,96.0,1,96.0
6147800.2522240679,96.0,1,96.0
87252370.8743434151,96.0,1,96.0
91388989.2835941751,96.0,1,96.0
4186237.2268701556,96.0,1,96.0
4396894.6112781516,95.0,2,47.5
41612188.2961405980,95.0,1,95.0
45277194.9362696963,95.0,1,95.0
3591907.4452081930,95.0,1,95.0
37858547.0848590713,95.0,2,47.5
1662132.7705678436,95.0,1,95.0
7333732.4162222716,95.0,1,95.0
5934688.8369478246,95.0,1,95.0
89517168.1965913087,95.0,1,95.0
5469445.5162537928,95.0,1,95.0
78091932.1682067766,95.0,1,95.0
4228397.9560479355,94.0,2,47.0
4211935.8810857498,94.0,1,94.0
26923382.2344097794,94.0,1,94.0
7030108.5593636316,94.0,1,94.0
10111055.8768683862,94.0,1,94.0
88662111.3937031291,94.0,1,94.0
81646599.9766401752,94.0,1,94.0
4951108.2778514025,94.0,1,94.0
80312544.1441597452,94.0,1,94.0
69933106.8605034885,94.0,1,94.0
78595868.1512099749,94.0,1,94.0
77931886.2892148487,94.0,1,94.0
11383596.2291019550,94.0,1,94.0
37616300.9841989253,94.0,1,94.0
51473797.3600857770,94.0,1,94.0
3274035.7886971888,94.0,1,94.0
60884649.3274819122,94.0,1,94.0
41074384.6453239211,94.0,1,94.0
6541037.7464446794,94.0,1,94.0
1298332.8805790276,93.0,1,93.0
4479256.6316064249,93.0,1,93.0
29012834.8786573186,93.0,1,93.0
63999151.9872059715,93.0,1,93.0
88841711.9549610063,93.0,1,93.0
3124316.3000810644,93.0,1,93.0
6980964.7715707399,93.0,1,93.0
5930841.3387056624,93.0,1,93.0
28475030.0026516570,93.0,1,93.0
2306614.9143424249,93.0,1,93.0
7702417.5110281635,93.0,1,93.0
2220756.1679620005,93.0,1,93.0
5649103.1235825158,93.0,1,93.0
42473754.2622782636,93.0,1,93.0
1719446.5752948453,92.0,1,92.0
81894085.3422774223,92.0,1,92.0
76426835.8645612742,92.0,1,92.0
68709941.9241203499,92.0,1,92.0
2920530.7615095038,92.0,1,92.0
59568325.0734810744,92.0,2,46.0
22419726.6739298007,92.0,1,92.0
36636315.3763957890,92.0,1,92.0
34893677.5986111507,92.0,1,92.0
77977630.2926457730,92.0,1,92.0
4040287.7226508684,92.0,1,92.0
5155655.8559554783,92.0,2,46.0
23754938.4809580024,92.0,1,92.0
7511439.0962681263,92.0,1,92.0
16580886.1809823695,92.0,1,92.0
58847820.9882992470,92.0,1,92.0
4928525.8378184452,92.0,1,92.0
3680421.4213771360,92.0,1,92.0
74206339.1857618156,92.0,1,92.0
58202770.9352561653,92.0,1,92.0
45307195.4778895431,92.0,1,92.0
31844096.5499743319,92.0,1,92.0
5833707.4640795740,92.0,2,46.0
84385511.3999029850,92.0,1,92.0
7200301.2334827190,92.0,1,92.0
44220779.5067468026,92.0,1,92.0
36297239.9102278771,92.0,1,92.0
5955469534.0943203591,92.0,1,92.0
4956831.5685051736,92.0,1,92.0
3654911.3877750732,92.0,1,92.0
76589332.6790534083,92.0,1,92.0
6435466.2212327811,92.0,1,92.0
7659570.5939990829,92.0,1,92.0
1549372.9570751941,92.0,1,92.0
2794121.3808098678,92.0,1,92.0
7614640.4464730476,92.0,1,92.0
6601503.8992406950,92.0,1,92.0
42463554.1409769202,92.0,1,92.0
66925511.8147430585,92.0,1,92.0
34618547.3297655232,92.0,1,92.0
37250294.4002346037,92.0,1,92.0
45048252.2420963640,91.0,1,91.0
9507289116.7685282362,91.0,1,91.0
2552499.2967992898,91.0,2,45.5
8102096.9061340154,91.0,1,91.0
38690208.7182176252,91.0,1,91.0
23684852.7409567673,91.0,1,91.0
4571790.4716367763,91.0,1,91.0
4271969.9589215341,91.0,1,91.0
7644052.7232523165,91.0,3,30.333333333333332
8563672023.4470210271,91.0,1,91.0
6734225.7234108378,91.0,1,91.0
18999567.7932809446,91.0,1,91.0
67638750.9021490779,91.0,1,91.0
54377925.8475765994,91.0,1,91.0
9992779.7021507317,91.0,1,91.0
1131754.5265277968,90.0,1,90.0
33727882.2877204595,90.0,1,90.0
69008080.7918925068,90.0,1,90.0
6667186.4705493952,90.0,1,90.0
3702643.5920822410,90.0,1,90.0
6424047.8666679089,90.0,1,90.0
82790046.1686536183,90.0,2,45.0
14297973.3454104875,90.0,1,90.0
3448681.1233457247,90.0,1,90.0
18562126.1110896765,90.0,1,90.0
10092926.3786306416,90.0,1,90.0
93208681.4784997969,90.0,1,90.0
48517782.6581183636,90.0,1,90.0
73122682.2269869827,90.0,1,90.0
1442181.1876979854,90.0,1,90.0
65763297.7718598085,90.0,1,90.0
11352452.9423487904,90.0,1,90.0
19646880.6083875642,90.0,2,45.0
3880842.7234357285,90.0,1,90.0
11429624.0505703180,90.0,1,90.0
77327517.5603080726,90.0,1,90.0
47123059.7487136972,90.0,1,90.0
9158325.4927360836,90.0,1,90.0
58568906.5092468761,90.0,1,90.0
44200284.5307032834,90.0,1,90.0
1919550.7510296150,90.0,1,90.0
1735740.0362728656,90.0,1,90.0
7509303346.8821447922,89.0,1,89.0
86074018.9561167077,89.0,1,89.0
56969245.0794104270,89.0,1,89.0
1521415006.8547838009,89.0,1,89.0
26725725.4543798623,89.0,1,89.0
67357465.5172454961,89.0,1,89.0
64742452.6990095471,89.0,1,89.0
8315543.6828475045,89.0,1,89.0
47875006.0956034934,89.0,1,89.0
6273742.7608658637,89.0,1,89.0
2708313.8991739258,89.0,1,89.0
24006366.1954329758,89.0,1,89.0
14010753.6803494599,89.0,1,89.0
55551865.7737301653,89.0,1,89.0
11651833.7671554272,89.0,1,89.0
76236262.3256398802,89.0,1,89.0
82626182.5580281696,88.0,1,88.0
8365874158.6584635135,88.0,1,88.0
8565129.1442773138,88.0,1,88.0
79173479.1654218830,88.0,2,44.0
3508378.0798934557,88.0,1,88.0
48579992.6520915753,88.0,1,88.0
81444980.8487304711,88.0,1,88.0
3087694.4745898961,88.0,1,88.0
85300829.7007575520,88.0,1,88.0
56842056.4074014657,88.0,1,88.0
27700391.5760431214,88.0,1,88.0
23468969.8705339890,88.0,1,88.0
8978772.4955738043,88.0,1,88.0
4118528.2594121459,88.0,1,88.0
67244316.0781736432,88.0,1,88.0
16376869.9874342879,88.0,1,88.0
72038010.9868034309,88.0,1,88.0
2242838.1990850485,88.0,1,88.0
82616163.0426166700,88.0,1,88.0
62220268.4064155620,88.0,1,88.0
8039416.4498627108,88.0,1,88.0
4708662.4152953682,88.0,1,88.0
2002567.7958256343,88.0,1,88.0
69515603.8086432782,88.0,1,88.0
40901811.1171290722,88.0,2,44.0
6339343.8838216191,88.0,1,88.0
56058107.1090429889,88.0,1,88.0
47809082.2700865658,88.0,1,88.0
8619226.0779357153,88.0,1,88.0
84510480.2085066526,88.0,1,88.0
33437776.5040809109,88.0,1,88.0
3672912.9850906649,88.0,1,88.0
5365503.8577707049,88.0,1,88.0
7239310.4510170747,87.0,1,87.0
16781365.5167027314,87.0,1,87.0
3297046.6509553424,87.0,1,87.0
4651836.9525447719,87.0,1,87.0
3877486.7761649558,87.0,1,87.0
6809600.2578767288,87.0,1,87.0
6187495.0106411561,87.0,1,87.0
8935186924.5167433612,87.0,2,43.5
7403204.3264957893,87.0,1,87.0
17494077.2658372366,87.0,2,43.5
7098458.6529178160,87.0,1,87.0
6614915.9778990786,87.0,1,87.0
7528628.4608806903,87.0,1,87.0
39887388.4118342505,87.0,1,87.0
22857919.0356368006,87.0,1,87.0
52842299.0972144749,87.0,1,87.0
78119366.4954012793,87.0,1,87.0
58083221.3332935704,87.0,1,87.0
29329921.1682835265,87.0,1,87.0
7569695.7086930682,86.0,1,86.0
71577991.6929043696,86.0,1,86.0
6406174.6400107326,86.0,1,86.0
89614760.0710580726,86.0,1,86.0
4003292.1841257318,86.0,1,86.0
67199937.0839483428,86.0,1,86.0
5448650.2098499254,86.0,1,86.0
1989999900.3723615330,86.0,1,86.0
6959133.0796529462,86.0,2,43.0
1016446.8237887674,86.0,1,86.0
6085157.6522638010,86.0,1,86.0
4941025.1037689726,86.0,1,86.0
7522467.8202531856,86.0,1,86.0
19538850.4860675683,86.0,1,86.0
1421856.0079266060,86.0,1,86.0
72137012.1051607566,86.0,1,86.0
30682974.8537804631,86.0,1,86.0
7266315847.3933453880,86.0,1,86.0
2327591.8383238956,86.0,1,86.0
50524891.0248544815,86.0,1,86.0
35347718.5076451257,86.0,1,86.0
1451078.8215732025,86.0,2,43.0
63719715.5964715179,86.0,1,86.0
8076546.3814078834,86.0,1,86.0
8274843.7944298261,86.0,1,86.0
3759465.8622559344,86.0,1,86.0
8625447.1591683262,86.0,1,86.0
7087497059.2441082427,86.0,1,86.0
72288121.2421957171,86.0,1,86.0
4491618.5629278395,86.0,1,86.0
7531411.0671848095,86.0,1,86.0
5731385.0118976085,86.0,1,86.0
4773984.3495123536,86.0,1,86.0
66546232.8761568990,86.0,1,86.0
30072670.7590340040,86.0,1,86.0
5941705.3208072194,86.0,1,86.0
2924215.0352437879,86.0,1,86.0
67165994.3239573530,85.0,1,85.0
22301850.7055592545,85.0,1,85.0
32537323.1786293821,85.0,1,85.0
6762805.6017188798,85.0,1,85.0
8319735.2431028247,85.0,1,85.0
11963630.4081960728,85.0,2,42.5
36081120.9781065736,85.0,1,85.0
68123533.2163387749,85.0,1,85.0
75449906.0465740489,85.0,1,85.0
66999027.0229648490,85.0,1,85.0
49272657.0374753028,85.0,1,85.0
7804688.9390238176,85.0,1,85.0
4057017.7445500408,85.0,1,85.0
22626490.1144906377,85.0,1,85.0
83008565.9882087584,85.0,1,85.0
31634486.5789704122,85.0,1,85.0
5555029.1780152336,85.0,1,85.0
8367098267.6266306459,85.0,1,85.0
12980467.8586280455,85.0,1,85.0
42372741.7725745796,85.0,2,42.5
8350624.0488361089,85.0,1,85.0
3559702.8102516207,85.0,1,85.0
24169354.1033931776,85.0,1,85.0
5996776.4076510130,84.0,1,84.0
33441899.6129787929,84.0,1,84.0
59984887.3998777935,84.0,1,84.0
41170608.3749741399,84.0,1,84.0
65796992.6677179699,84.0,1,84.0
68810872.5074560693,84.0,1,84.0
86253338.5702333040,84.0,1,84.0
66003152.6293590689,84.0,1,84.0
6956769.0761317548,84.0,1,84.0
46713699.8088713367,84.0,2,42.0
1269503.0307049017,84.0,2,42.0
29339544.5051604260,84.0,2,42.0
8942620.3768210351,84.0,1,84.0
35776748.8724446726,84.0,1,84.0
47004130.2614985916,84.0,1,84.0
64416999.5439036039,84.0,1,84.0
48759743.3897304613,84.0,1,84.0
72957336.1004222273,84.0,1,84.0
2422991177.9011347046,84.0,1,84.0
5184896.7773934801,84.0,3,28.0
3133775.9156295221,84.0,1,84.0
82844534.6436445101,84.0,1,84.0
72370889.4274312461,84.0,1,84.0
6925264.7236399265,84.0,1,84.0
38807944.2775419825,84.0,1,84.0
4776388.1769463257,84.0,1,84.0
47300109.6237634766,84.0,1,84.0
18959111.1595509886,84.0,1,84.0
45333280.3272952755,84.0,1,84.0
85716296.2746032609,84.0,1,84.0
78767229.7873550362,84.0,1,84.0
9039571.9454436357,84.0,1,84.0
54818265.6577214045,83.0,2,41.5
24304271.4330042107,83.0,1,83.0
13285520.2959269878,83.0,2,41.5
54064006.4612083157,83.0,1,83.0
76282145.6467825759,83.0,1,83.0
57331972.5170829627,83.0,1,83.0
81507474.7124670126,83.0,1,83.0
12918996.0504047773,83.0,1,83.0
6789255.8149326021,83.0,1,83.0
52206227.1304942050,83.0,1,83.0
6948012.9754264018,83.0,1,83.0
11677998.3685150844,83.0,2,41.5
48907950.3864926902,83.0,1,83.0
2335262.1250213439,83.0,1,83.0
21509530.5446744309,83.0,1,83.0
2917534.5056390033,83.0,1,83.0
83122453.5394732985,82.0,2,41.0
6027887.5211064946,82.0,2,41.0
1076048999.1524631135,82.0,1,82.0
11026237.6695291303,82.0,1,82.0
56110190.2206479626,82.0,1,82.0
6866245.1904282400,82.0,1,82.0
3060968189.0797537444,82.0,1,82.0
8252618717.0494009861,82.0,1,82.0
57813325.3678451216,82.0,1,82.0
6124369.2118584602,82.0,1,82.0
69713248.5059349258,82.0,1,82.0
3969719.1370988267,82.0,1,82.0
6212731.0009421838,82.0,1,82.0
31144747.8079100313,82.0,1,82.0
14852669.9791388097,82.0,1,82.0
88839956.1260646312,82.0,1,82.0
6390320.2348413457,82.0,1,82.0
8802884547.0021147778,82.0,1,82.0
19873344.4999466945,82.0,1,82.0
7620383.9581361736,82.0,1,82.0
1806399.4725727058,82.0,1,82.0
66722347.8983163223,81.0,2,40.5
1513222.1542392261,81.0,1,81.0
25751116.8740706267,81.0,1,81.0
7848612.5364146017,81.0,1,81.0
56625395.7315960485,81.0,1,81.0
