user_id,total_spend,pct_rank,cumulative_revenue_ratio
484269874.9639805856,130.0,0.82164821648216479,0.49022959148454431
89580065.9315532719,130.0,0.82164821648216479,0.49022959148454431
61090488.9613703457,130.0,0.82164821648216479,0.49022959148454431
57985307.5936727130,130.0,0.82164821648216479,0.49022959148454431
91838502.5897605942,130.0,0.82164821648216479,0.49022959148454431
77977792.0191527366,130.0,0.82164821648216479,0.49022959148454431
5461037.2897084087,130.0,0.82164821648216479,0.49022959148454431
17360922.4174805251,130.0,0.82164821648216479,0.49022959148454431
33154801.3376023064,129.0,0.819680196801968,0.48699901978380022
34001109.5893008660,129.0,0.819680196801968,0.48699901978380022
60536675.2873170774,129.0,0.819680196801968,0.48699901978380022
11244054.2177805414,129.0,0.819680196801968,0.48699901978380022
77029853.6267227104,129.0,0.819680196801968,0.48699901978380022
5785039890.6302489421,129.0,0.819680196801968,0.48699901978380022
11394862.3475151142,129.0,0.819680196801968,0.48699901978380022
5050331.6599537444,129.0,0.819680196801968,0.48699901978380022
3562946.9800700991,128.0,0.81623616236162366,0.48414948987340023
57488087.0786303417,128.0,0.81623616236162366,0.48414948987340023
1052482.1904194731,128.0,0.81623616236162366,0.48414948987340023
84275494.2228487521,128.0,0.81623616236162366,0.48414948987340023
46727904.9693724828,128.0,0.81623616236162366,0.48414948987340023
11064650.6068648711,128.0,0.81623616236162366,0.48414948987340023
5216629.5530468973,128.0,0.81623616236162366,0.48414948987340023
34302730.6446909649,128.0,0.81623616236162366,0.48414948987340023
7337320.6099359731,128.0,0.81623616236162366,0.48414948987340023
2013582.5721733859,128.0,0.81623616236162366,0.48414948987340023
25845532.1613251814,128.0,0.81623616236162366,0.48414948987340023
7687394.8608023492,128.0,0.81623616236162366,0.48414948987340023
52477754.7563467825,128.0,0.81623616236162366,0.48414948987340023
61389953.5535318141,128.0,0.81623616236162366,0.48414948987340023
59487571.9263599382,127.0,0.814760147601476,0.47920146894371352
8206027.9597648346,127.0,0.814760147601476,0.47920146894371352
46883960.6190957761,127.0,0.814760147601476,0.47920146894371352
3048029.9624473822,127.0,0.814760147601476,0.47920146894371352
8435794.6872177111,127.0,0.814760147601476,0.47920146894371352
75946438.5225154555,127.0,0.814760147601476,0.47920146894371352
7970363.0321929359,126.0,0.81303813038130379,0.47709745557963912
97619147.3055572166,126.0,0.81303813038130379,0.47709745557963912
84804701.0609767420,126.0,0.81303813038130379,0.47709745557963912
10828522.4098051399,126.0,0.81303813038130379,0.47709745557963912
59373032.3991187304,126.0,0.81303813038130379,0.47709745557963912
3292684.9252653864,126.0,0.81303813038130379,0.47709745557963912
3158904.4798196476,126.0,0.81303813038130379,0.47709745557963912
3285600.5439399395,125.0,0.8120541205412054,0.4746621015283089
20126758.6853719024,125.0,0.8120541205412054,0.4746621015283089
34251015.3672526882,125.0,0.8120541205412054,0.4746621015283089
44468077.6188155771,125.0,0.8120541205412054,0.4746621015283089
48713927.3135258219,124.0,0.80959409594095944,0.47328151533140972
29135809.8049828412,124.0,0.80959409594095944,0.47328151533140972
55800996.4365989462,124.0,0.80959409594095944,0.47328151533140972
74980629.0277968957,124.0,0.80959409594095944,0.47328151533140972
7387564.3877787270,124.0,0.80959409594095944,0.47328151533140972
7231269.9049300807,124.0,0.80959409594095944,0.47328151533140972
85265536.4138277437,124.0,0.80959409594095944,0.47328151533140972
6670122091.4622753239,124.0,0.80959409594095944,0.47328151533140972
5706715.6852183826,124.0,0.80959409594095944,0.47328151533140972
83961186.4892260627,124.0,0.80959409594095944,0.47328151533140972
39840608.0620243295,123.0,0.808610086100861,0.46985766156309972
6959572.6784709792,123.0,0.808610086100861,0.46985766156309972
6283343.2195449706,123.0,0.808610086100861,0.46985766156309972
24561891.8214764170,123.0,0.808610086100861,0.46985766156309972
70663679.7784057941,122.0,0.80590405904059037,0.46849916474535086
16639018.6975919705,122.0,0.80590405904059037,0.46849916474535086
88461236.7556243582,122.0,0.80590405904059037,0.46849916474535086
50264907.6315911120,122.0,0.80590405904059037,0.46849916474535086
7560154.8773295578,122.0,0.80590405904059037,0.46849916474535086
4314741588.8945045155,122.0,0.80590405904059037,0.46849916474535086
85169862.5219568589,122.0,0.80590405904059037,0.46849916474535086
4113793.0930728956,122.0,0.80590405904059037,0.46849916474535086
15197708.0307731265,122.0,0.80590405904059037,0.46849916474535086
25657754.5389902004,122.0,0.80590405904059037,0.46849916474535086
3277099.1544751335,122.0,0.80590405904059037,0.46849916474535086
67555647.7819115338,121.0,0.80541205412054118,0.46479367139287342
40346918.5536032263,121.0,0.80541205412054118,0.46479367139287342
53675399.0091092182,120.0,0.80196801968019682,0.46412546767357421
8214299.2030521634,120.0,0.80196801968019682,0.46412546767357421
81324083.4482184297,120.0,0.80196801968019682,0.46412546767357421
46146978.5100846398,120.0,0.80196801968019682,0.46412546767357421
7991866.1378276681,120.0,0.80196801968019682,0.46412546767357421
77358157.4999153196,120.0,0.80196801968019682,0.46412546767357421
52443149.1275754542,120.0,0.80196801968019682,0.46412546767357421
76769290.7382777741,120.0,0.80196801968019682,0.46412546767357421
27849359.1629027567,120.0,0.80196801968019682,0.46412546767357421
8670634.2015391312,120.0,0.80196801968019682,0.46412546767357421
80975437.6451700615,120.0,0.80196801968019682,0.46412546767357421
22973713.0783608415,120.0,0.80196801968019682,0.46412546767357421
7905299837.6949942550,120.0,0.80196801968019682,0.46412546767357421
4895144.7355741616,120.0,0.80196801968019682,0.46412546767357421
65605548.5393118078,119.0,0.80024600246002464,0.45948669805199288
22758259.7142181160,119.0,0.80024600246002464,0.45948669805199288
6159964.0799849753,119.0,0.80024600246002464,0.45948669805199288
4202240.1647915108,119.0,0.80024600246002464,0.45948669805199288
4064709.6809185036,119.0,0.80024600246002464,0.45948669805199288
7798879.3207627147,119.0,0.80024600246002464,0.45948669805199288
2583761.2257677610,119.0,0.80024600246002464,0.45948669805199288
45237746.5667441680,118.0,0.79729397293972937,0.45718664144795879
8322894.0493055351,118.0,0.79729397293972937,0.45718664144795879
1881053.8413916911,118.0,0.79729397293972937,0.45718664144795879
6098526.5113266309,118.0,0.79729397293972937,0.45718664144795879
8254867.3099797240,118.0,0.79729397293972937,0.45718664144795879
43627350.3807676886,118.0,0.79729397293972937,0.45718664144795879
38310647.6108465759,118.0,0.79729397293972937,0.45718664144795879
1542029.2179112950,118.0,0.79729397293972937,0.45718664144795879
6315084.4680304987,118.0,0.79729397293972937,0.45718664144795879
37320008.3341117417,118.0,0.79729397293972937,0.45718664144795879
3970244.0843404011,118.0,0.79729397293972937,0.45718664144795879
8156121.2108613531,118.0,0.79729397293972937,0.45718664144795879
63582954.2006378969,117.0,0.79532595325953259,0.45327682133834024
14670836.5443476050,117.0,0.79532595325953259,0.45327682133834024
61103004.4108922855,117.0,0.79532595325953259,0.45327682133834024
5762277.1115500664,117.0,0.79532595325953259,0.45327682133834024
8273908566.5473390997,117.0,0.79532595325953259,0.45327682133834024
58977276.9949987633,117.0,0.79532595325953259,0.45327682133834024
46104581.7287269838,117.0,0.79532595325953259,0.45327682133834024
1832855.2035957845,117.0,0.79532595325953259,0.45327682133834024
37295810.5629224960,116.0,0.792619926199262,0.45069236397774493
3511087.0079764455,116.0,0.792619926199262,0.45069236397774493
26869413.1979446467,116.0,0.792619926199262,0.45069236397774493
2241964.8178177438,116.0,0.792619926199262,0.45069236397774493
2989708.3724659137,116.0,0.792619926199262,0.45069236397774493
88765980.1821355206,116.0,0.792619926199262,0.45069236397774493
70978143.1630428206,116.0,0.792619926199262,0.45069236397774493
55484597.5078975459,116.0,0.792619926199262,0.45069236397774493
6472499.9883959963,116.0,0.792619926199262,0.45069236397774493
5060718.9596565990,116.0,0.792619926199262,0.45069236397774493
4571300.1430687449,116.0,0.792619926199262,0.45069236397774493
3086397.9583021338,115.0,0.79114391143911444,0.44716910800325821
12509391.0991562676,115.0,0.79114391143911444,0.44716910800325821
90544735.0149811314,115.0,0.79114391143911444,0.44716910800325821
4103364.9302246103,115.0,0.79114391143911444,0.44716910800325821
7639123.9923154617,115.0,0.79114391143911444,0.44716910800325821
12344534.0893063989,115.0,0.79114391143911444,0.44716910800325821
60299874.7541071764,114.0,0.78843788437884377,0.44526389905153729
29066864.4014292306,114.0,0.78843788437884377,0.44526389905153729
40858438.6822938539,114.0,0.78843788437884377,0.44526389905153729
29707188.6359473780,114.0,0.78843788437884377,0.44526389905153729
29640692.9507522627,114.0,0.78843788437884377,0.44526389905153729
3962172.0133482614,114.0,0.78843788437884377,0.44526389905153729
42675324.3658621899,114.0,0.78843788437884377,0.44526389905153729
4802635.2461442794,114.0,0.78843788437884377,0.44526389905153729
9116326.9159124025,114.0,0.78843788437884377,0.44526389905153729
8822912.1286128560,114.0,0.78843788437884377,0.44526389905153729
3385850.7952852405,114.0,0.78843788437884377,0.44526389905153729
88556371.7879566968,113.0,0.786469864698647,0.4418013888697141
74848554.8030271897,113.0,0.786469864698647,0.4418013888697141
31298789.9980288359,113.0,0.786469864698647,0.4418013888697141
1647443.2667828920,113.0,0.786469864698647,0.4418013888697141
71260187.7819880287,113.0,0.786469864698647,0.4418013888697141
8245686.1133438238,113.0,0.786469864698647,0.4418013888697141
2669656.5276416328,113.0,0.786469864698647,0.4418013888697141
3232772.8900017776,113.0,0.786469864698647,0.4418013888697141
61380061.8801193763,112.0,0.78228782287822873,0.4393052890257203
68350783.9251558329,112.0,0.78228782287822873,0.4393052890257203
7580278.4231956908,112.0,0.78228782287822873,0.4393052890257203
10731965.6220509788,112.0,0.78228782287822873,0.4393052890257203
9142790.6469687387,112.0,0.78228782287822873,0.4393052890257203
6354182.0340556014,112.0,0.78228782287822873,0.4393052890257203
35315894.9355065326,112.0,0.78228782287822873,0.4393052890257203
56116181.3729633377,112.0,0.78228782287822873,0.4393052890257203
23571881.8331615126,112.0,0.78228782287822873,0.4393052890257203
5502422.3790987476,112.0,0.78228782287822873,0.4393052890257203
4651234.6787037490,112.0,0.78228782287822873,0.4393052890257203
74723909.7241078259,112.0,0.78228782287822873,0.4393052890257203
3958686.6087309428,112.0,0.78228782287822873,0.4393052890257203
2884152188.9848456767,112.0,0.78228782287822873,0.4393052890257203
82400392.9908324838,112.0,0.78228782287822873,0.4393052890257203
7307316.0360352296,112.0,0.78228782287822873,0.4393052890257203
81093232.4306802216,112.0,0.78228782287822873,0.4393052890257203
8363038.7011749668,111.0,0.779089790897909,0.43404801678792815
40303235.2410831956,111.0,0.779089790897909,0.43404801678792815
79083189.5507574462,111.0,0.779089790897909,0.43404801678792815
52073744.5585474753,111.0,0.779089790897909,0.43404801678792815
1667033.4137815739,111.0,0.779089790897909,0.43404801678792815
67425241.5630895543,111.0,0.779089790897909,0.43404801678792815
2456393477.5274765122,111.0,0.779089790897909,0.43404801678792815
5857016.5621861575,111.0,0.779089790897909,0.43404801678792815
26772644.3702713592,111.0,0.779089790897909,0.43404801678792815
77052125.0799530822,111.0,0.779089790897909,0.43404801678792815
2003912.9760669661,111.0,0.779089790897909,0.43404801678792815
5501418.9433200969,111.0,0.779089790897909,0.43404801678792815
6095713.4538626752,111.0,0.779089790897909,0.43404801678792815
9191614969.9586626915,110.0,0.77416974169741692,0.43006364502367705
80398780.9551070781,110.0,0.77416974169741692,0.43006364502367705
12024949.0365738562,110.0,0.77416974169741692,0.43006364502367705
79214612.7407451783,110.0,0.77416974169741692,0.43006364502367705
39520514.9339206269,110.0,0.77416974169741692,0.43006364502367705
46637206.8022807630,110.0,0.77416974169741692,0.43006364502367705
1775013.3896127263,110.0,0.77416974169741692,0.43006364502367705
7200456.5207277827,110.0,0.77416974169741692,0.43006364502367705
59566070.4632667722,110.0,0.77416974169741692,0.43006364502367705
2449114.2763043847,110.0,0.77416974169741692,0.43006364502367705
3517925.3227970426,110.0,0.77416974169741692,0.43006364502367705
8974847.1466317161,110.0,0.77416974169741692,0.43006364502367705
1405049.6223660087,110.0,0.77416974169741692,0.43006364502367705
88818213.3581061218,110.0,0.77416974169741692,0.43006364502367705
73424628.5901378284,110.0,0.77416974169741692,0.43006364502367705
3195540.9332420628,110.0,0.77416974169741692,0.43006364502367705
73347340.2924582017,110.0,0.77416974169741692,0.43006364502367705
19051578.9987004732,110.0,0.77416974169741692,0.43006364502367705
11100960.2667996478,110.0,0.77416974169741692,0.43006364502367705
18724686.8012593017,110.0,0.77416974169741692,0.43006364502367705
7890615.0225530592,109.0,0.77121771217712176,0.42398906575732054
4108803108.5870431970,109.0,0.77121771217712176,0.42398906575732054
5910494.8390942821,109.0,0.77121771217712176,0.42398906575732054
70273900.3717271442,109.0,0.77121771217712176,0.42398906575732054
24524364.1326643374,109.0,0.77121771217712176,0.42398906575732054
4318527027.1396086358,109.0,0.77121771217712176,0.42398906575732054
76814224.5351128373,109.0,0.77121771217712176,0.42398906575732054
7350209690.8160509403,109.0,0.77121771217712176,0.42398906575732054
3233712.0355007382,109.0,0.77121771217712176,0.42398906575732054
18161607.9002799024,109.0,0.77121771217712176,0.42398906575732054
5027137.8356570660,109.0,0.77121771217712176,0.42398906575732054
57237375.7708340805,109.0,0.77121771217712176,0.42398906575732054
3388152.7416415006,108.0,0.76752767527675281,0.42037745226623224
9030851.6893086314,108.0,0.76752767527675281,0.42037745226623224
63336637.2279943127,108.0,0.76752767527675281,0.42037745226623224
5173366.0437512460,108.0,0.76752767527675281,0.42037745226623224
12485307.5806877734,108.0,0.76752767527675281,0.42037745226623224
21188888.1287984736,108.0,0.76752767527675281,0.42037745226623224
37587826.1974136781,108.0,0.76752767527675281,0.42037745226623224
60425733.9344537014,108.0,0.76752767527675281,0.42037745226623224
47705051.4543207032,108.0,0.76752767527675281,0.42037745226623224
5604587.3755072537,108.0,0.76752767527675281,0.42037745226623224
83509896.1101407720,108.0,0.76752767527675281,0.42037745226623224
3921417.7949867132,108.0,0.76752767527675281,0.42037745226623224
55610405.6968910754,108.0,0.76752767527675281,0.42037745226623224
43139770.9421518497,108.0,0.76752767527675281,0.42037745226623224
1162127.7258009994,108.0,0.76752767527675281,0.42037745226623224
31060017.1204528024,107.0,0.76629766297662971,0.41590435298827882
50169177.1164239240,107.0,0.76629766297662971,0.41590435298827882
3194418462.2485419407,107.0,0.76629766297662971,0.41590435298827882
39124975.6115059812,107.0,0.76629766297662971,0.41590435298827882
7340885.1733336620,107.0,0.76629766297662971,0.41590435298827882
9584008.2004173620,106.0,0.76383763837638374,0.41442712575759666
6060121.4543960744,106.0,0.76383763837638374,0.41442712575759666
10489971.5323131165,106.0,0.76383763837638374,0.41442712575759666
44364780.4705811992,106.0,0.76383763837638374,0.41442712575759666
2582271.7133359448,106.0,0.76383763837638374,0.41442712575759666
7528571.7813360805,106.0,0.76383763837638374,0.41442712575759666
57499982.4479614398,106.0,0.76383763837638374,0.41442712575759666
19419805.4591946938,106.0,0.76383763837638374,0.41442712575759666
55570200.4023713914,106.0,0.76383763837638374,0.41442712575759666
6474740.9832985685,106.0,0.76383763837638374,0.41442712575759666
1056498.5939985013,105.0,0.76211562115621156,0.41150028302017039
2546049.6626963713,105.0,0.76211562115621156,0.41150028302017039
9222870.9095775010,105.0,0.76211562115621156,0.41150028302017039
88637248.0603138171,105.0,0.76211562115621156,0.41150028302017039
6924972.3117240095,105.0,0.76211562115621156,0.41150028302017039
27815556.2090097227,105.0,0.76211562115621156,0.41150028302017039
77713003.6357610057,105.0,0.76211562115621156,0.41150028302017039
84089063.5523557782,104.0,0.7581795817958179,0.40947082131072854
55859279.1828704348,104.0,0.7581795817958179,0.40947082131072854
87658194.9871546984,104.0,0.7581795817958179,0.40947082131072854
33022310.8291424414,104.0,0.7581795817958179,0.40947082131072854
3952536.1153406582,104.0,0.7581795817958179,0.40947082131072854
85787365.3279428435,104.0,0.7581795817958179,0.40947082131072854
34044207.6843308841,104.0,0.7581795817958179,0.40947082131072854
8586642.3694137955,104.0,0.7581795817958179,0.40947082131072854
1282829.2912367074,104.0,0.7581795817958179,0.40947082131072854
8700955.1584521806,104.0,0.7581795817958179,0.40947082131072854
46622969.7099107810,104.0,0.7581795817958179,0.40947082131072854
7581292.6376201300,104.0,0.7581795817958179,0.40947082131072854
18564648.4162352916,104.0,0.7581795817958179,0.40947082131072854
3589790.3119302179,104.0,0.7581795817958179,0.40947082131072854
1606543.9019935467,104.0,0.7581795817958179,0.40947082131072854
57062019.1930840950,104.0,0.7581795817958179,0.40947082131072854
66436096.0118950287,103.0,0.75522755227552274,0.40487623044744797
5054327.7063932812,103.0,0.75522755227552274,0.40487623044744797
8391087.6580778035,103.0,0.75522755227552274,0.40487623044744797
8014383.6761870521,103.0,0.75522755227552274,0.40487623044744797
9234069.4874293038,103.0,0.75522755227552274,0.40487623044744797
4546674.9168389614,103.0,0.75522755227552274,0.40487623044744797
46220931.9485309955,103.0,0.75522755227552274,0.40487623044744797
9052157.9901549579,103.0,0.75522755227552274,0.40487623044744797
2298657.2118304279,103.0,0.75522755227552274,0.40487623044744797
57966618.4492876538,103.0,0.75522755227552274,0.40487623044744797
71187662.8657925212,103.0,0.75522755227552274,0.40487623044744797
2558174.5910644189,103.0,0.75522755227552274,0.40487623044744797
4594297.6618190263,102.0,0.75252152521525217,0.40146342136871316
4366554.6078100134,102.0,0.75252152521525217,0.40146342136871316
28284205.9810024272,102.0,0.75252152521525217,0.40146342136871316
1219636.7573278529,102.0,0.75252152521525217,0.40146342136871316
6382777.8321129293,102.0,0.75252152521525217,0.40146342136871316
4181862.5710073931,102.0,0.75252152521525217,0.40146342136871316
3370196.0460875623,102.0,0.75252152521525217,0.40146342136871316
7172054.6394028971,102.0,0.75252152521525217,0.40146342136871316
2752308970.0692194532,102.0,0.75252152521525217,0.40146342136871316
40812828.6666611837,102.0,0.75252152521525217,0.40146342136871316
2380209.7776903294,102.0,0.75252152521525217,0.40146342136871316
5049679269.2877748576,101.0,0.7500615006150062,0.39836538594287135
4729706.4715372333,101.0,0.7500615006150062,0.39836538594287135
4511811.3990598489,101.0,0.7500615006150062,0.39836538594287135
7011382.8362674713,101.0,0.7500615006150062,0.39836538594287135
3632663.7723787409,101.0,0.7500615006150062,0.39836538594287135
77005687.4514013148,101.0,0.7500615006150062,0.39836538594287135
3006717593.4039698577,101.0,0.7500615006150062,0.39836538594287135
5921104.7767059415,101.0,0.7500615006150062,0.39836538594287135
1706011.8461395358,101.0,0.7500615006150062,0.39836538594287135
29035347.8015724334,101.0,0.7500615006150062,0.39836538594287135
4006408.4191828877,100.0,0.74514145141451416,0.39557660182513493
37409739.2479799624,100.0,0.74514145141451416,0.39557660182513493
65301301.6829526920,100.0,0.74514145141451416,0.39557660182513493
45440207.6630333190,100.0,0.74514145141451416,0.39557660182513493
5051981.5649537648,100.0,0.74514145141451416,0.39557660182513493
4225728.0151759118,100.0,0.74514145141451416,0.39557660182513493
32112446.4717494797,100.0,0.74514145141451416,0.39557660182513493
8292508.2728920265,100.0,0.74514145141451416,0.39557660182513493
1908131629.6568085434,100.0,0.74514145141451416,0.39557660182513493
5736532689.1280896266,100.0,0.74514145141451416,0.39557660182513493
55689084.7063063065,100.0,0.74514145141451416,0.39557660182513493
4789616.5651606218,100.0,0.74514145141451416,0.39557660182513493
78088542.4349978114,100.0,0.74514145141451416,0.39557660182513493
7774428.3017818390,100.0,0.74514145141451416,0.39557660182513493
8824479.1230645788,100.0,0.74514145141451416,0.39557660182513493
4020386.8419933704,100.0,0.74514145141451416,0.39557660182513493
83157887.0994542092,100.0,0.74514145141451416,0.39557660182513493
1463210.0055216168,100.0,0.74514145141451416,0.39557660182513493
8397059.8634946591,100.0,0.74514145141451416,0.39557660182513493
35711520.4643729521,100.0,0.74514145141451416,0.39557660182513493
6952489.3805781228,99.0,0.73972939729397291,0.39005425703753815
1852882.2812416843,99.0,0.73972939729397291,0.39005425703753815
1326058.1494076845,99.0,0.73972939729397291,0.39005425703753815
6149654.3757607604,99.0,0.73972939729397291,0.39005425703753815
50640660.9007425824,99.0,0.73972939729397291,0.39005425703753815
43204139.2810719032,99.0,0.73972939729397291,0.39005425703753815
76261339.4275213567,99.0,0.73972939729397291,0.39005425703753815
23329127.3308417947,99.0,0.73972939729397291,0.39005425703753815
63078466.0698615067,99.0,0.73972939729397291,0.39005425703753815
54227281.3443007793,99.0,0.73972939729397291,0.39005425703753815
80295776.0612534423,99.0,0.73972939729397291,0.39005425703753815
2414029.4775008968,99.0,0.73972939729397291,0.39005425703753815
34709963.4596640590,99.0,0.73972939729397291,0.39005425703753815
6574805.3436225086,99.0,0.73972939729397291,0.39005425703753815
20642408.1006700881,99.0,0.73972939729397291,0.39005425703753815
4947085.9387818903,99.0,0.73972939729397291,0.39005425703753815
69692269.6324291600,99.0,0.73972939729397291,0.39005425703753815
9316296.6895701928,99.0,0.73972939729397291,0.39005425703753815
10941030.2175902271,99.0,0.73972939729397291,0.39005425703753815
6853761656.0131222850,99.0,0.73972939729397291,0.39005425703753815
30352177.4590717994,99.0,0.73972939729397291,0.39005425703753815
2072888.9498118021,99.0,0.73972939729397291,0.39005425703753815
7531952.8659763808,98.0,0.73357933579335788,0.38404042356384521
6494158.4167700899,98.0,0.73357933579335788,0.38404042356384521
7028601.6018983018,98.0,0.73357933579335788,0.38404042356384521
34976491.2114125776,98.0,0.73357933579335788,0.38404042356384521
4911454.7177220024,98.0,0.73357933579335788,0.38404042356384521
2065226.2712631797,98.0,0.73357933579335788,0.38404042356384521
1587754.2157731656,98.0,0.73357933579335788,0.38404042356384521
9397545.7933031135,98.0,0.73357933579335788,0.38404042356384521
29836460.5039155988,98.0,0.73357933579335788,0.38404042356384521
77589527.0276705370,98.0,0.73357933579335788,0.38404042356384521
52862856.2554999204,98.0,0.73357933579335788,0.38404042356384521
9202289.9931006292,98.0,0.73357933579335788,0.38404042356384521
3612440628.1896153694,98.0,0.73357933579335788,0.38404042356384521
67504810.2599834553,98.0,0.73357933579335788,0.38404042356384521
64707869.9107693145,98.0,0.73357933579335788,0.38404042356384521
18766586.3704506512,98.0,0.73357933579335788,0.38404042356384521
7468279.0238776028,98.0,0.73357933579335788,0.38404042356384521
28171746.6331452217,98.0,0.73357933579335788,0.38404042356384521
15492110.1286918774,98.0,0.73357933579335788,0.38404042356384521
1396456.6482506733,98.0,0.73357933579335788,0.38404042356384521
82769036.0910249611,98.0,0.73357933579335788,0.38404042356384521
4312288.1910940997,98.0,0.73357933579335788,0.38404042356384521
6365977.5020097024,98.0,0.73357933579335788,0.38404042356384521
63119766.2282574718,98.0,0.73357933579335788,0.38404042356384521
24051998.6799144387,98.0,0.73357933579335788,0.38404042356384521
61281438.1815337540,97.0,0.72988929889298892,0.37727555119903911
69531375.3245954092,97.0,0.72988929889298892,0.37727555119903911
7327276.4790066181,97.0,0.72988929889298892,0.37727555119903911
23966515.1259247965,97.0,0.72988929889298892,0.37727555119903911
78395480.3447267915,97.0,0.72988929889298892,0.37727555119903911
28884221.1994535006,97.0,0.72988929889298892,0.37727555119903911
68948805.5649073366,97.0,0.72988929889298892,0.37727555119903911
35563232.0919900786,97.0,0.72988929889298892,0.37727555119903911
7461331.4499994836,97.0,0.72988929889298892,0.37727555119903911
18826010.1177085691,97.0,0.72988929889298892,0.37727555119903911
28108956.4390354387,97.0,0.72988929889298892,0.37727555119903911
80052422.3313734927,97.0,0.72988929889298892,0.37727555119903911
6961838.2919122157,97.0,0.72988929889298892,0.37727555119903911
41521598.5143422341,97.0,0.72988929889298892,0.37727555119903911
3092987668.5257302601,97.0,0.72988929889298892,0.37727555119903911
65224534.5204315996,96.0,0.72177121771217712,0.37325804536606244
9202387.7945688007,96.0,0.72177121771217712,0.37325804536606244
1477673.1682973285,96.0,0.72177121771217712,0.37325804536606244
87252370.8743434151,96.0,0.72177121771217712,0.37325804536606244
1720059.7980376290,96.0,0.72177121771217712,0.37325804536606244
7179770.4251022266,96.0,0.72177121771217712,0.37325804536606244
6775372.4463471076,96.0,0.72177121771217712,0.37325804536606244
80536550.4410904175,96.0,0.72177121771217712,0.37325804536606244
53311820.2795082545,96.0,0.72177121771217712,0.37325804536606244
27934793.9232963542,96.0,0.72177121771217712,0.37325804536606244
2922359.8678257138,96.0,0.72177121771217712,0.37325804536606244
78106766.0535705085,96.0,0.72177121771217712,0.37325804536606244
66762101.4386648630,96.0,0.72177121771217712,0.37325804536606244
23412424.1031242780,96.0,0.72177121771217712,0.37325804536606244
66744288.9282795542,96.0,0.72177121771217712,0.37325804536606244
91388989.2835941751,96.0,0.72177121771217712,0.37325804536606244
91266894.2688451102,96.0,0.72177121771217712,0.37325804536606244
3442489.8686924691,96.0,0.72177121771217712,0.37325804536606244
1902955797.7515388048,96.0,0.72177121771217712,0.37325804536606244
5788753.6504747065,96.0,0.72177121771217712,0.37325804536606244
6035403.0151268164,96.0,0.72177121771217712,0.37325804536606244
79677269.4180879894,96.0,0.72177121771217712,0.37325804536606244
8857856483.8004073762,96.0,0.72177121771217712,0.37325804536606244
8105555.2376937141,96.0,0.72177121771217712,0.37325804536606244
76881246.6635124338,96.0,0.72177121771217712,0.37325804536606244
6147800.2522240679,96.0,0.72177121771217712,0.37325804536606244
80381756.0295134079,96.0,0.72177121771217712,0.37325804536606244
63900282.3363580230,96.0,0.72177121771217712,0.37325804536606244
1964254355.8801701025,96.0,0.72177121771217712,0.37325804536606244
5002787.9583537280,96.0,0.72177121771217712,0.37325804536606244
38990438.1040760285,96.0,0.72177121771217712,0.37325804536606244
2683899.4810834084,96.0,0.72177121771217712,0.37325804536606244
4186237.2268701556,96.0,0.72177121771217712,0.37325804536606244
5469445.5162537928,95.0,0.71906519065190655,0.36451065122250909
5934688.8369478246,95.0,0.71906519065190655,0.36451065122250909
78091932.1682067766,95.0,0.71906519065190655,0.36451065122250909
4396894.6112781516,95.0,0.71906519065190655,0.36451065122250909
3591907.4452081930,95.0,0.71906519065190655,0.36451065122250909
37858547.0848590713,95.0,0.71906519065190655,0.36451065122250909
1662132.7705678436,95.0,0.71906519065190655,0.36451065122250909
7333732.4162222716,95.0,0.71906519065190655,0.36451065122250909
41612188.2961405980,95.0,0.71906519065190655,0.36451065122250909
45277194.9362696963,95.0,0.71906519065190655,0.36451065122250909
89517168.1965913087,95.0,0.71906519065190655,0.36451065122250909
7030108.5593636316,94.0,0.7143911439114391,0.36162522607098974
4211935.8810857498,94.0,0.7143911439114391,0.36162522607098974
41074384.6453239211,94.0,0.7143911439114391,0.36162522607098974
78595868.1512099749,94.0,0.7143911439114391,0.36162522607098974
10111055.8768683862,94.0,0.7143911439114391,0.36162522607098974
3274035.7886971888,94.0,0.7143911439114391,0.36162522607098974
81646599.9766401752,94.0,0.7143911439114391,0.36162522607098974
11383596.2291019550,94.0,0.7143911439114391,0.36162522607098974
51473797.3600857770,94.0,0.7143911439114391,0.36162522607098974
6541037.7464446794,94.0,0.7143911439114391,0.36162522607098974
80312544.1441597452,94.0,0.7143911439114391,0.36162522607098974
4228397.9560479355,94.0,0.7143911439114391,0.36162522607098974
69933106.8605034885,94.0,0.7143911439114391,0.36162522607098974
37616300.9841989253,94.0,0.7143911439114391,0.36162522607098974
60884649.3274819122,94.0,0.7143911439114391,0.36162522607098974
26923382.2344097794,94.0,0.7143911439114391,0.36162522607098974
4951108.2778514025,94.0,0.7143911439114391,0.36162522607098974
88662111.3937031291,94.0,0.7143911439114391,0.36162522607098974
77931886.2892148487,94.0,0.7143911439114391,0.36162522607098974
6980964.7715707399,93.0,0.71094710947109474,0.35669377217566578
2220756.1679620005,93.0,0.71094710947109474,0.35669377217566578
63999151.9872059715,93.0,0.71094710947109474,0.35669377217566578
1298332.8805790276,93.0,0.71094710947109474,0.35669377217566578
29012834.8786573186,93.0,0.71094710947109474,0.35669377217566578
2306614.9143424249,93.0,0.71094710947109474,0.35669377217566578
88841711.9549610063,93.0,0.71094710947109474,0.35669377217566578
